storm_id,storm_name,observation_time,status,record_identifier,latitude,longitude,maximum_sustained_wind_knots,minimum_central_pressure_mb
AL152023,Nigel,2023-09-19 06:00:00,HU,,29.0,-53.2,75,979
AL152023,Nigel,2023-09-19 12:00:00,HU,,29.9,-54.0,80,975
AL152023,Nigel,2023-09-19 18:00:00,HU,,31.1,-54.7,85,972
AL152023,Nigel,2023-09-20 00:00:00,HU,,32.4,-55.0,85,971
AL152023,Nigel,2023-09-20 06:00:00,HU,,33.7,-55.2,85,971
AL152023,Nigel,2023-09-20 12:00:00,HU,,35.2,-54.7,80,972
AL152023,Nigel,2023-09-20 18:00:00,HU,,36.7,-53.6,80,972
AL152023,Nigel,2023-09-21 00:00:00,HU,,38.3,-51.6,80,973
AL152023,Nigel,2023-09-21 06:00:00,HU,,40.0,-49.2,75,975
AL152023,Nigel,2023-09-21 12:00:00,HU,,41.3,-46.3,75,975
AL152023,Nigel,2023-09-21 18:00:00,HU,,42.8,-42.8,70,975
AL152023,Nigel,2023-09-22 00:00:00,HU,,44.3,-38.7,65,975
AL162023,Ophelia,2023-09-22 18:00:00,TS,,32.7,-76.1,60,989
AL162023,Ophelia,2023-09-23 00:00:00,TS,,33.3,-76.6,60,983
AL162023,Ophelia,2023-09-23 06:00:00,TS,,33.8,-77.1,60,981
AL172023,Philippe,2023-09-23 06:00:00,TD,,15.5,-36.6,30,1007
AL162023,Ophelia,2023-09-23 10:15:00,TS,L,34.7,-77.1,60,981
AL162023,Ophelia,2023-09-23 12:00:00,TS,,35.1,-77.1,50,982
AL172023,Philippe,2023-09-23 12:00:00,TD,,15.6,-38.0,30,1007
AL162023,Ophelia,2023-09-23 18:00:00,TS,,36.3,-77.5,40,997
AL172023,Philippe,2023-09-23 18:00:00,TS,,15.7,-39.1,35,1005
AL172023,Philippe,2023-09-24 00:00:00,TS,,15.8,-39.8,40,1003
AL172023,Philippe,2023-09-24 06:00:00,TS,,16.0,-40.5,45,1001
AL172023,Philippe,2023-09-24 12:00:00,TS,,16.3,-41.3,45,1000
AL172023,Philippe,2023-09-24 18:00:00,TS,,16.6,-42.0,45,1000
AL172023,Philippe,2023-09-25 00:00:00,TS,,16.9,-42.9,45,1000
AL172023,Philippe,2023-09-25 06:00:00,TS,,17.1,-43.8,50,998
AL172023,Philippe,2023-09-25 12:00:00,TS,,17.1,-44.8,50,998
AL172023,Philippe,2023-09-25 18:00:00,TS,,17.1,-46.2,45,1000
AL172023,Philippe,2023-09-26 00:00:00,TS,,17.4,-47.3,45,1001
AL172023,Philippe,2023-09-26 06:00:00,TS,,17.5,-48.5,45,1001
AL172023,Philippe,2023-09-26 12:00:00,TS,,17.4,-49.7,40,1003
AL172023,Philippe,2023-09-26 18:00:00,TS,,17.1,-50.8,40,1003
AL172023,Philippe,2023-09-27 00:00:00,TS,,17.2,-51.6,40,1003
AL172023,Philippe,2023-09-27 06:00:00,TS,,17.4,-52.3,40,1003
AL172023,Philippe,2023-09-27 12:00:00,TS,,17.5,-53.0,45,1000
AL172023,Philippe,2023-09-27 18:00:00,TS,,17.8,-53.7,45,1000
AL172023,Philippe,2023-09-28 00:00:00,TS,,18.1,-54.3,40,1002
AL172023,Philippe,2023-09-28 06:00:00,TS,,18.5,-54.5,40,1002
AL182023,Rina,2023-09-28 06:00:00,TS,,15.6,-44.5,35,1005
AL172023,Philippe,2023-09-28 12:00:00,TS,,18.7,-54.7,40,1002
AL182023,Rina,2023-09-28 12:00:00,TS,,16.9,-45.1,35,1004
AL172023,Philippe,2023-09-28 18:00:00,TS,,18.6,-54.8,40,1002
AL182023,Rina,2023-09-28 18:00:00,TS,,17.7,-45.8,35,1004
AL172023,Philippe,2023-09-29 00:00:00,TS,,18.5,-54.9,40,1002
AL182023,Rina,2023-09-29 00:00:00,TS,,18.2,-46.2,40,1002
AL172023,Philippe,2023-09-29 06:00:00,TS,,18.4,-55.0,40,1002
AL182023,Rina,2023-09-29 06:00:00,TS,,18.6,-46.4,45,999
AL172023,Philippe,2023-09-29 12:00:00,TS,,18.2,-55.3,45,1002
AL182023,Rina,2023-09-29 12:00:00,TS,,19.1,-46.7,45,999
AL172023,Philippe,2023-09-29 18:00:00,TS,,18.0,-55.6,45,1002
AL182023,Rina,2023-09-29 18:00:00,TS,,19.8,-47.5,45,1000
AL172023,Philippe,2023-09-30 00:00:00,TS,,17.6,-55.7,45,1001
AL182023,Rina,2023-09-30 00:00:00,TS,,20.2,-48.4,45,1000
AL172023,Philippe,2023-09-30 06:00:00,TS,,17.2,-55.8,45,999
AL182023,Rina,2023-09-30 06:00:00,TS,,20.5,-49.1,45,1000
AL172023,Philippe,2023-09-30 12:00:00,TS,,16.8,-56.0,45,999
AL182023,Rina,2023-09-30 12:00:00,TS,,21.0,-50.0,40,1002
AL172023,Philippe,2023-09-30 18:00:00,TS,,16.4,-56.3,50,998
AL182023,Rina,2023-09-30 18:00:00,TS,,22.1,-51.0,40,1004
AL172023,Philippe,2023-10-01 00:00:00,TS,,16.1,-56.7,50,998
AL182023,Rina,2023-10-01 00:00:00,TS,,23.0,-52.2,35,1005
AL172023,Philippe,2023-10-01 06:00:00,TS,,16.0,-57.5,50,999
AL182023,Rina,2023-10-01 06:00:00,TS,,23.8,-53.3,35,1005
AL172023,Philippe,2023-10-01 12:00:00,TS,,16.0,-58.4,45,1001
AL182023,Rina,2023-10-01 12:00:00,TS,,24.8,-54.4,35,1006
AL172023,Philippe,2023-10-01 18:00:00,TS,,16.2,-58.8,45,1001
AL172023,Philippe,2023-10-02 00:00:00,TS,,16.5,-59.0,45,999
AL172023,Philippe,2023-10-02 06:00:00,TS,,16.8,-59.7,45,999
AL172023,Philippe,2023-10-02 12:00:00,TS,,16.9,-60.5,45,1000
AL172023,Philippe,2023-10-02 18:00:00,TS,,17.3,-61.2,45,1001
AL172023,Philippe,2023-10-02 22:45:00,TS,L,17.6,-61.8,45,1001
AL172023,Philippe,2023-10-03 00:00:00,TS,,17.6,-61.9,45,1001
AL172023,Philippe,2023-10-03 06:00:00,TS,,18.1,-62.7,45,1001
AL172023,Philippe,2023-10-03 12:00:00,TS,,18.6,-63.6,40,1003
AL172023,Philippe,2023-10-03 18:00:00,TS,,19.1,-64.5,40,1004
AL172023,Philippe,2023-10-04 00:00:00,TS,,19.5,-65.2,40,1004
AL172023,Philippe,2023-10-04 06:00:00,TS,,20.2,-65.4,40,1004
AL172023,Philippe,2023-10-04 12:00:00,TS,,21.2,-65.6,40,1004
AL172023,Philippe,2023-10-04 18:00:00,TS,,22.2,-65.8,35,1004
AL172023,Philippe,2023-10-05 00:00:00,TS,,23.1,-66.0,35,1004
AL172023,Philippe,2023-10-05 06:00:00,TS,,24.0,-66.2,40,1004
AL172023,Philippe,2023-10-05 12:00:00,TS,,25.1,-66.3,45,1004
AL172023,Philippe,2023-10-05 18:00:00,TS,,26.4,-66.1,45,1004
AL172023,Philippe,2023-10-06 00:00:00,TS,,27.6,-66.0,45,1004
AL172023,Philippe,2023-10-06 06:00:00,TS,,28.7,-65.5,45,1003
AL192023,Sean,2023-10-10 18:00:00,TD,,9.6,-30.2,30,1007
AL192023,Sean,2023-10-11 00:00:00,TS,,9.8,-31.4,35,1006
AL192023,Sean,2023-10-11 06:00:00,TS,,10.1,-32.6,35,1006
AL192023,Sean,2023-10-11 12:00:00,TS,,10.7,-33.7,35,1006
AL192023,Sean,2023-10-11 18:00:00,TD,,11.3,-34.7,30,1007
AL192023,Sean,2023-10-12 00:00:00,TD,,11.8,-35.6,30,1007
AL192023,Sean,2023-10-12 06:00:00,TD,,12.3,-36.4,30,1007
AL192023,Sean,2023-10-12 12:00:00,TS,,12.8,-37.1,35,1006
AL192023,Sean,2023-10-12 18:00:00,TS,,13.3,-37.8,40,1005
AL192023,Sean,2023-10-13 00:00:00,TS,,13.7,-39.0,40,1005
AL192023,Sean,2023-10-13 06:00:00,TS,,14.0,-40.1,40,1005
AL192023,Sean,2023-10-13 12:00:00,TS,,14.3,-41.2,35,1006
AL192023,Sean,2023-10-13 18:00:00,TS,,14.6,-42.2,35,1006
AL192023,Sean,2023-10-14 00:00:00,TS,,14.9,-42.7,35,1006
AL192023,Sean,2023-10-14 06:00:00,TD,,15.3,-43.3,30,1007
AL192023,Sean,2023-10-14 12:00:00,TD,,15.8,-43.9,30,1007
AL192023,Sean,2023-10-14 18:00:00,TD,,16.3,-44.5,30,1007
AL192023,Sean,2023-10-15 00:00:00,TD,,16.8,-45.1,30,1008
AL192023,Sean,2023-10-15 06:00:00,TD,,17.3,-45.8,30,1009
AL202023,Tammy,2023-10-18 18:00:00,TS,,12.9,-51.0,35,1007
AL202023,Tammy,2023-10-19 00:00:00,TS,,13.0,-52.5,35,1006
AL202023,Tammy,2023-10-19 06:00:00,TS,,13.2,-54.0,45,1004
AL202023,Tammy,2023-10-19 12:00:00,TS,,13.4,-55.3,50,1004
AL202023,Tammy,2023-10-19 18:00:00,TS,,13.5,-56.4,50,1002
AL202023,Tammy,2023-10-20 00:00:00,TS,,13.6,-57.2,50,1001
AL202023,Tammy,2023-10-20 06:00:00,TS,,13.7,-57.9,50,1000
AL202023,Tammy,2023-10-20 12:00:00,TS,,13.9,-58.4,60,997
AL202023,Tammy,2023-10-20 18:00:00,HU,,14.1,-58.9,65,991
AL202023,Tammy,2023-10-21 00:00:00,HU,,14.5,-59.6,70,991
AL202023,Tammy,2023-10-21 06:00:00,HU,,14.9,-60.3,70,991
AL202023,Tammy,2023-10-21 12:00:00,HU,,15.6,-60.6,75,987
AL202023,Tammy,2023-10-21 18:00:00,HU,,16.6,-61.0,75,987
AL202023,Tammy,2023-10-22 00:00:00,HU,,17.5,-61.7,80,987
AL202023,Tammy,2023-10-22 01:15:00,HU,L,17.6,-61.8,80,987
AL202023,Tammy,2023-10-22 06:00:00,HU,,18.0,-62.2,75,989
AL202023,Tammy,2023-10-22 12:00:00,HU,,18.7,-62.8,75,990
AL202023,Tammy,2023-10-22 18:00:00,HU,,19.4,-63.4,75,990
AL202023,Tammy,2023-10-23 00:00:00,HU,,20.2,-63.9,75,992
AL202023,Tammy,2023-10-23 06:00:00,HU,,21.0,-64.0,70,993
AL202023,Tammy,2023-10-23 12:00:00,HU,,21.6,-64.0,70,993
AL212023,Twenty-One,2023-10-23 12:00:00,TD,,11.4,-82.6,25,1007
AL202023,Tammy,2023-10-23 18:00:00,HU,,22.1,-63.8,65,988
AL212023,Twenty-One,2023-10-23 18:00:00,TD,,11.5,-83.2,25,1007
AL202023,Tammy,2023-10-24 00:00:00,HU,,22.6,-63.5,65,987
AL212023,Twenty-One,2023-10-24 00:00:00,TD,,12.2,-83.4,25,1007
AL212023,Twenty-One,2023-10-24 01:30:00,TD,L,12.4,-83.5,25,1007
AL202023,Tammy,2023-10-24 06:00:00,HU,,23.1,-63.1,65,987
AL212023,Twenty-One,2023-10-24 06:00:00,TD,,13.0,-83.8,25,1007
AL202023,Tammy,2023-10-24 12:00:00,HU,,23.6,-62.6,65,987
AL202023,Tammy,2023-10-24 18:00:00,HU,,24.0,-62.0,65,987
AL202023,Tammy,2023-10-25 00:00:00,HU,,24.5,-61.2,75,976
AL202023,Tammy,2023-10-25 06:00:00,HU,,25.1,-60.4,85,969
AL202023,Tammy,2023-10-25 12:00:00,HU,,26.1,-59.4,95,965
AL202023,Tammy,2023-10-25 18:00:00,HU,,27.5,-58.3,85,968
AL202023,Tammy,2023-10-26 00:00:00,HU,,29.1,-57.8,80,970
AL202023,Tammy,2023-10-26 06:00:00,HU,,30.0,-58.3,75,972
AL202023,Tammy,2023-10-26 12:00:00,HU,,30.5,-58.8,70,975
AL202023,Tammy,2023-10-26 18:00:00,HU,,31.0,-59.5,65,977
AL202023,Tammy,2023-10-27 00:00:00,TS,,31.5,-60.1,60,980
AL202023,Tammy,2023-10-27 06:00:00,TS,,31.8,-60.6,55,985
AL202023,Tammy,2023-10-27 12:00:00,TS,,32.0,-61.0,55,988
AL202023,Tammy,2023-10-27 18:00:00,TS,,32.3,-61.4,55,988
AL202023,Tammy,2023-10-28 00:00:00,TS,,32.6,-61.5,50,991
AL202023,Tammy,2023-10-28 06:00:00,TS,,32.9,-61.0,45,994
AL202023,Tammy,2023-10-28 12:00:00,TS,,33.1,-59.5,45,995
AL202023,Tammy,2023-10-28 18:00:00,TS,,33.3,-58.0,40,997
AL012024,Alberto,2024-06-19 12:00:00,TS,,22.1,-94.2,35,995
AL012024,Alberto,2024-06-19 18:00:00,TS,,21.8,-94.8,40,995
AL012024,Alberto,2024-06-20 00:00:00,TS,,21.5,-95.5,45,992
AL012024,Alberto,2024-06-20 06:00:00,TS,,22.0,-96.7,45,993
AL012024,Alberto,2024-06-20 09:00:00,TS,L,22.4,-97.8,45,994
AL012024,Alberto,2024-06-20 12:00:00,TS,,22.4,-98.8,35,998
AL022024,Beryl,2024-06-28 12:00:00,TD,,8.9,-39.6,30,1007
AL022024,Beryl,2024-06-28 18:00:00,TD,,9.0,-41.3,30,1007
AL022024,Beryl,2024-06-29 00:00:00,TS,,9.2,-43.1,35,1006
AL022024,Beryl,2024-06-29 06:00:00,TS,,9.5,-45.2,45,1003
AL022024,Beryl,2024-06-29 12:00:00,TS,,9.7,-47.0,55,1000
AL022024,Beryl,2024-06-29 18:00:00,TS,,9.9,-48.7,60,995
AL022024,Beryl,2024-06-30 00:00:00,HU,,10.1,-50.5,70,989
AL022024,Beryl,2024-06-30 06:00:00,HU,,10.4,-52.3,85,980
AL022024,Beryl,2024-06-30 12:00:00,HU,,10.5,-54.0,100,968
AL022024,Beryl,2024-06-30 18:00:00,HU,,10.9,-55.7,115,958
AL032024,Chris,2024-06-30 18:00:00,TD,,19.7,-95.4,30,1007
AL022024,Beryl,2024-07-01 00:00:00,HU,,11.2,-57.3,110,958
AL032024,Chris,2024-07-01 00:00:00,TS,,19.9,-96.0,35,1006
AL032024,Chris,2024-07-01 03:00:00,TS,L,19.9,-96.5,40,1005
AL022024,Beryl,2024-07-01 06:00:00,HU,,11.5,-59.0,100,965
AL032024,Chris,2024-07-01 06:00:00,TD,,19.8,-97.0,30,1007
AL022024,Beryl,2024-07-01 12:00:00,HU,,12.0,-60.6,115,957
AL022024,Beryl,2024-07-01 15:20:00,HU,L,12.5,-61.5,120,950
AL022024,Beryl,2024-07-01 18:00:00,HU,,12.8,-62.3,130,944
AL022024,Beryl,2024-07-02 00:00:00,HU,,13.5,-64.1,140,938
AL022024,Beryl,2024-07-02 06:00:00,HU,,14.3,-65.9,145,935
AL022024,Beryl,2024-07-02 09:45:00,HU,I,14.8,-67.2,145,932
AL022024,Beryl,2024-07-02 12:00:00,HU,,15.0,-67.9,140,934
AL022024,Beryl,2024-07-02 18:00:00,HU,,15.6,-69.9,135,944
AL022024,Beryl,2024-07-03 00:00:00,HU,,16.0,-71.8,130,945
AL022024,Beryl,2024-07-03 06:00:00,HU,,16.3,-73.5,125,946
AL022024,Beryl,2024-07-03 12:00:00,HU,,16.8,-75.3,125,952
AL022024,Beryl,2024-07-03 18:00:00,HU,,17.3,-76.8,120,959
AL022024,Beryl,2024-07-04 00:00:00,HU,,17.8,-78.3,115,960
AL022024,Beryl,2024-07-04 06:00:00,HU,,18.3,-80.0,105,965
AL022024,Beryl,2024-07-04 12:00:00,HU,,18.8,-81.8,95,969
AL022024,Beryl,2024-07-04 18:00:00,HU,,19.3,-83.4,90,974
AL022024,Beryl,2024-07-05 00:00:00,HU,,19.4,-84.8,100,962
AL022024,Beryl,2024-07-05 06:00:00,HU,,19.8,-86.2,95,971
AL022024,Beryl,2024-07-05 11:00:00,HU,L,20.3,-87.4,80,977
AL022024,Beryl,2024-07-05 12:00:00,HU,,20.4,-87.6,75,980
AL022024,Beryl,2024-07-05 18:00:00,TS,,20.9,-88.8,60,987
AL022024,Beryl,2024-07-06 00:00:00,TS,,21.4,-89.8,50,996
AL022024,Beryl,2024-07-06 06:00:00,TS,,21.9,-90.9,45,1001
AL022024,Beryl,2024-07-06 12:00:00,TS,,22.6,-91.8,50,999
AL022024,Beryl,2024-07-06 18:00:00,TS,,23.6,-92.7,50,997
AL022024,Beryl,2024-07-07 00:00:00,TS,,24.4,-93.6,50,993
AL022024,Beryl,2024-07-07 06:00:00,TS,,24.9,-94.3,50,995
AL022024,Beryl,2024-07-07 12:00:00,TS,,25.5,-94.9,55,992
AL022024,Beryl,2024-07-07 18:00:00,TS,,26.3,-95.4,55,990
AL022024,Beryl,2024-07-08 00:00:00,TS,,27.1,-95.7,60,986
AL022024,Beryl,2024-07-08 06:00:00,HU,,28.2,-95.9,70,982
AL022024,Beryl,2024-07-08 08:40:00,HU,L,28.6,-96.0,80,978
AL022024,Beryl,2024-07-08 12:00:00,HU,,29.3,-96.0,70,978
AL022024,Beryl,2024-07-08 18:00:00,TS,,30.7,-95.6,50,988
AL022024,Beryl,2024-07-09 00:00:00,TD,,32.1,-94.9,30,997
AL022024,Beryl,2024-07-09 06:00:00,TD,,33.4,-94.1,25,1004
AL042024,Debby,2024-08-03 00:00:00,TD,,20.9,-78.9,25,1010
AL042024,Debby,2024-08-03 06:00:00,TD,,21.5,-80.2,25,1009
AL042024,Debby,2024-08-03 12:00:00,TD,,22.2,-81.5,30,1008
AL042024,Debby,2024-08-03 18:00:00,TS,,23.1,-82.6,35,1006
AL042024,Debby,2024-08-04 00:00:00,TS,,23.9,-83.2,35,1003
AL042024,Debby,2024-08-04 06:00:00,TS,,25.0,-83.8,40,1000
AL042024,Debby,2024-08-04 12:00:00,TS,,26.2,-84.3,50,994
AL042024,Debby,2024-08-04 18:00:00,TS,,27.3,-84.3,60,989
AL042024,Debby,2024-08-05 00:00:00,HU,,28.3,-84.1,70,986
AL042024,Debby,2024-08-05 06:00:00,HU,,29.1,-83.9,70,980
AL042024,Debby,2024-08-05 11:00:00,HU,L,29.7,-83.5,70,979
AL042024,Debby,2024-08-05 12:00:00,HU,,29.9,-83.4,65,982
AL042024,Debby,2024-08-05 18:00:00,TS,,30.4,-83.0,50,992
AL042024,Debby,2024-08-06 00:00:00,TS,,30.8,-82.3,45,996
AL042024,Debby,2024-08-06 06:00:00,TS,,31.3,-81.8,45,999
AL042024,Debby,2024-08-06 12:00:00,TS,,31.8,-81.4,40,999
AL042024,Debby,2024-08-06 18:00:00,TS,,32.0,-81.1,40,999
AL042024,Debby,2024-08-07 00:00:00,SS,,31.9,-80.4,40,997
AL042024,Debby,2024-08-07 06:00:00,SS,,31.8,-79.7,45,995
AL042024,Debby,2024-08-07 12:00:00,SS,,32.2,-79.3,50,994
AL042024,Debby,2024-08-07 18:00:00,SS,,32.5,-79.2,50,994
AL042024,Debby,2024-08-08 00:00:00,SS,,32.7,-79.4,45,995
AL042024,Debby,2024-08-08 06:00:00,SS,L,33.0,-79.6,40,995
AL042024,Debby,2024-08-08 12:00:00,SS,,33.7,-80.0,40,995
AL042024,Debby,2024-08-08 18:00:00,SS,,34.6,-80.3,40,997
AL052024,Ernesto,2024-08-12 12:00:00,TD,,15.6,-54.6,30,1008
AL052024,Ernesto,2024-08-12 18:00:00,TS,,15.9,-56.6,35,1007
AL052024,Ernesto,2024-08-13 00:00:00,TS,,16.0,-58.6,35,1007
AL052024,Ernesto,2024-08-13 06:00:00,TS,,16.1,-60.5,35,1007
AL052024,Ernesto,2024-08-13 09:40:00,TS,L,16.4,-61.4,35,1007
AL052024,Ernesto,2024-08-13 12:00:00,TS,,16.6,-62.0,40,1005
AL052024,Ernesto,2024-08-13 12:50:00,TS,L,16.7,-62.2,40,1005
AL052024,Ernesto,2024-08-13 18:00:00,TS,,17.6,-63.5,50,1001
AL052024,Ernesto,2024-08-13 23:30:00,TS,L,18.3,-64.7,55,998
AL052024,Ernesto,2024-08-14 00:00:00,TS,,18.4,-64.9,55,998
AL052024,Ernesto,2024-08-14 06:00:00,TS,,19.0,-66.0,60,996
AL052024,Ernesto,2024-08-14 12:00:00,HU,,19.9,-67.2,65,991
AL052024,Ernesto,2024-08-14 18:00:00,HU,,21.1,-68.0,65,989
AL052024,Ernesto,2024-08-15 00:00:00,HU,,22.3,-68.7,70,981
AL052024,Ernesto,2024-08-15 06:00:00,HU,,23.4,-69.2,75,979
AL052024,Ernesto,2024-08-15 12:00:00,HU,,24.5,-69.3,75,975
AL052024,Ernesto,2024-08-15 18:00:00,HU,,25.6,-69.0,80,975
AL052024,Ernesto,2024-08-16 00:00:00,HU,,26.6,-68.3,85,969
AL052024,Ernesto,2024-08-16 06:00:00,HU,,27.7,-67.5,85,968
AL052024,Ernesto,2024-08-16 12:00:00,HU,,28.9,-66.8,85,967
AL052024,Ernesto,2024-08-16 18:00:00,HU,,30.0,-66.1,85,969
AL052024,Ernesto,2024-08-17 00:00:00,HU,,31.0,-65.4,80,969
AL052024,Ernesto,2024-08-17 06:00:00,HU,,31.9,-65.0,75,972
AL052024,Ernesto,2024-08-17 08:30:00,HU,L,32.3,-64.8,75,972
AL052024,Ernesto,2024-08-17 12:00:00,HU,,32.6,-64.6,70,974
AL052024,Ernesto,2024-08-17 18:00:00,HU,,33.0,-64.2,65,977
AL052024,Ernesto,2024-08-18 00:00:00,TS,,33.5,-63.6,60,981
AL052024,Ernesto,2024-08-18 06:00:00,TS,,34.3,-63.2,60,982
AL052024,Ernesto,2024-08-18 12:00:00,TS,,35.4,-63.0,60,980
AL052024,Ernesto,2024-08-18 18:00:00,HU,,36.4,-62.6,65,977
AL052024,Ernesto,2024-08-19 00:00:00,HU,,37.7,-62.0,70,975
AL052024,Ernesto,2024-08-19 06:00:00,HU,,39.2,-61.2,75,972
AL052024,Ernesto,2024-08-19 12:00:00,HU,,40.9,-59.8,85,967
AL052024,Ernesto,2024-08-19 18:00:00,HU,,42.8,-58.1,80,970
AL052024,Ernesto,2024-08-20 00:00:00,HU,,44.8,-55.0,75,972
AL052024,Ernesto,2024-08-20 06:00:00,HU,,46.6,-51.4,65,976
AL062024,Francine,2024-09-09 12:00:00,TS,,23.2,-95.5,45,1002
AL062024,Francine,2024-09-09 18:00:00,TS,,23.7,-95.9,50,996
AL062024,Francine,2024-09-10 00:00:00,TS,,23.9,-96.1,55,992
AL062024,Francine,2024-09-10 06:00:00,TS,,24.1,-96.2,55,992
AL062024,Francine,2024-09-10 12:00:00,TS,,24.5,-95.8,55,990
AL062024,Francine,2024-09-10 18:00:00,TS,,25.3,-95.3,55,987
AL062024,Francine,2024-09-11 00:00:00,HU,,26.0,-94.7,65,982
AL062024,Francine,2024-09-11 06:00:00,HU,,26.6,-94.1,80,977
AL062024,Francine,2024-09-11 12:00:00,HU,,27.5,-93.2,80,976
AL072024,Gordon,2024-09-11 12:00:00,TD,,15.7,-27.9,30,1007
AL062024,Francine,2024-09-11 18:00:00,HU,,28.6,-92.1,85,974
AL072024,Gordon,2024-09-11 18:00:00,TD,,16.0,-29.6,30,1007
AL062024,Francine,2024-09-11 22:00:00,HU,L,29.3,-91.3,90,972
AL062024,Francine,2024-09-12 00:00:00,HU,,29.6,-90.9,70,980
AL072024,Gordon,2024-09-12 00:00:00,TD,,16.4,-31.0,30,1007
AL062024,Francine,2024-09-12 06:00:00,TS,,30.5,-90.3,45,988
AL072024,Gordon,2024-09-12 06:00:00,TD,,16.9,-32.3,30,1007
AL062024,Francine,2024-09-12 12:00:00,TD,,31.8,-90.1,30,995
AL072024,Gordon,2024-09-12 12:00:00,TD,,17.5,-33.9,30,1007
AL072024,Gordon,2024-09-12 18:00:00,TD,,18.1,-35.4,30,1007
AL072024,Gordon,2024-09-13 00:00:00,TD,,18.5,-36.5,30,1007
AL072024,Gordon,2024-09-13 06:00:00,TD,,19.0,-37.6,30,1007
AL072024,Gordon,2024-09-13 12:00:00,TS,,19.3,-38.3,35,1006
AL072024,Gordon,2024-09-13 18:00:00,TS,,19.7,-39.1,35,1006
AL072024,Gordon,2024-09-14 00:00:00,TS,,19.9,-39.8,40,1004
AL072024,Gordon,2024-09-14 06:00:00,TS,,20.0,-40.5,40,1004
AL072024,Gordon,2024-09-14 12:00:00,TS,,20.1,-41.3,40,1004
AL072024,Gordon,2024-09-14 18:00:00,TS,,20.3,-42.4,40,1004
AL072024,Gordon,2024-09-15 00:00:00,TS,,19.8,-43.6,35,1006
AL072024,Gordon,2024-09-15 06:00:00,TS,,19.5,-44.4,35,1006
AL072024,Gordon,2024-09-15 12:00:00,TS,,19.3,-45.1,35,1006
